# step, loss function, Y0, learning rate, running time
4.340000000000000000e+02, 4.767407445226709228e+01, 7.710533024491122944e+01, 2.500000000000000000e-01, 3.810007598400115967e+02
4.350000000000000000e+02, 4.503426951288726343e+01, 7.710232782305556043e+01, 2.500000000000000000e-01, 3.819607150554656982e+02
4.360000000000000000e+02, 4.073470398660609959e+01, 7.710053651713246836e+01, 2.500000000000000000e-01, 3.829344289302825928e+02
4.370000000000000000e+02, 6.716233039934439830e+01, 7.709962668373125894e+01, 2.500000000000000000e-01, 3.839138319492340088e+02
4.380000000000000000e+02, 4.632488253294012281e+01, 7.709939578091761803e+01, 2.500000000000000000e-01, 3.848872778415679932e+02
4.390000000000000000e+02, 6.014793089006684568e+01, 7.710220795186762643e+01, 2.500000000000000000e-01, 3.858585517406463623e+02
4.400000000000000000e+02, 6.571982007512895052e+01, 7.710254967190800812e+01, 2.500000000000000000e-01, 3.868289678096771240e+02
4.410000000000000000e+02, 5.265374287060873826e+01, 7.710374217901420479e+01, 2.500000000000000000e-01, 3.878082687854766846e+02
4.420000000000000000e+02, 5.200807032815795594e+01, 7.710116285974210371e+01, 2.500000000000000000e-01, 3.885136740207672119e+02
4.430000000000000000e+02, 5.545494582935452144e+01, 7.709758435098133589e+01, 2.500000000000000000e-01, 3.892426528930664062e+02
4.440000000000000000e+02, 5.660659906885386761e+01, 7.709363243551949552e+01, 2.500000000000000000e-01, 3.902301597595214844e+02
4.450000000000000000e+02, 5.604139328289637945e+01, 7.709223743432421827e+01, 2.500000000000000000e-01, 3.912425830364227295e+02
4.460000000000000000e+02, 4.634070692000603486e+01, 7.709336909636411406e+01, 2.500000000000000000e-01, 3.922413797378540039e+02
4.470000000000000000e+02, 5.917550256537090547e+01, 7.709322645922665629e+01, 2.500000000000000000e-01, 3.932108318805694580e+02
4.480000000000000000e+02, 5.544170526270991672e+01, 7.709085577358212049e+01, 2.500000000000000000e-01, 3.941735539436340332e+02
4.490000000000000000e+02, 4.682218502761147505e+01, 7.708627762171008158e+01, 2.500000000000000000e-01, 3.951564559936523438e+02
4.500000000000000000e+02, 5.245128206741789967e+01, 7.707658229138154127e+01, 2.500000000000000000e-01, 3.961512629985809326e+02
4.510000000000000000e+02, 7.715398507701291919e+01, 7.706840358813197156e+01, 2.500000000000000000e-01, 3.971362218856811523e+02
4.520000000000000000e+02, 6.384861258977868204e+01, 7.706303946581387265e+01, 2.500000000000000000e-01, 3.981024661064147949e+02
4.530000000000000000e+02, 5.872309791806794976e+01, 7.706023912790050190e+01, 2.500000000000000000e-01, 3.990785448551177979e+02
4.540000000000000000e+02, 6.630947786120401588e+01, 7.706109894669322102e+01, 2.500000000000000000e-01, 4.000470919609069824e+02
4.550000000000000000e+02, 4.899316719704596323e+01, 7.706010620292238400e+01, 2.500000000000000000e-01, 4.010230610370635986e+02
4.560000000000000000e+02, 5.125822726592377876e+01, 7.705723462387874179e+01, 2.500000000000000000e-01, 4.019970707893371582e+02
4.570000000000000000e+02, 4.432921701623286737e+01, 7.705220967219331385e+01, 2.500000000000000000e-01, 4.029806249141693115e+02
4.580000000000000000e+02, 6.672556952005314201e+01, 7.705015273734264269e+01, 2.500000000000000000e-01, 4.039655408859252930e+02
4.590000000000000000e+02, 4.751980291818242819e+01, 7.704643067977079340e+01, 2.500000000000000000e-01, 4.049450528621673584e+02
4.600000000000000000e+02, 3.248084192113907420e+01, 7.704553290229408447e+01, 2.500000000000000000e-01, 4.059185588359832764e+02
4.610000000000000000e+02, 4.120842743261533769e+01, 7.704367800216235196e+01, 2.500000000000000000e-01, 4.068953039646148682e+02
4.620000000000000000e+02, 5.013525500443106608e+01, 7.704353060798840147e+01, 2.500000000000000000e-01, 4.078749749660491943e+02
4.630000000000000000e+02, 6.759892559332929807e+01, 7.704551956059279405e+01, 2.500000000000000000e-01, 4.087261588573455811e+02
4.640000000000000000e+02, 3.938668919900837295e+01, 7.704631714621892513e+01, 2.500000000000000000e-01, 4.093776557445526123e+02
4.650000000000000000e+02, 4.193928949180070020e+01, 7.704809297425825321e+01, 2.500000000000000000e-01, 4.102914257049560547e+02
4.660000000000000000e+02, 4.599523310201146842e+01, 7.705206123591797507e+01, 2.500000000000000000e-01, 4.112594068050384521e+02
4.670000000000000000e+02, 5.733841892834624332e+01, 7.705633695112976511e+01, 2.500000000000000000e-01, 4.122497370243072510e+02
4.680000000000000000e+02, 4.349160826417235626e+01, 7.706216431112328280e+01, 2.500000000000000000e-01, 4.132178878784179688e+02
4.690000000000000000e+02, 6.635881970949212416e+01, 7.706737518681462973e+01, 2.500000000000000000e-01, 4.141958038806915283e+02
4.700000000000000000e+02, 5.241199015240878367e+01, 7.707915363466761960e+01, 2.500000000000000000e-01, 4.151531147956848145e+02
4.710000000000000000e+02, 5.147484025382335915e+01, 7.709172624237226046e+01, 2.500000000000000000e-01, 4.161175889968872070e+02
4.720000000000000000e+02, 6.071413859714759553e+01, 7.710541264842827047e+01, 2.500000000000000000e-01, 4.170963299274444580e+02
4.730000000000000000e+02, 6.228558017678692238e+01, 7.712159750707711225e+01, 2.500000000000000000e-01, 4.180905489921569824e+02
4.740000000000000000e+02, 4.358633385609076072e+01, 7.713305904344777275e+01, 2.500000000000000000e-01, 4.190739698410034180e+02
4.750000000000000000e+02, 4.122708665754160506e+01, 7.714404907273916479e+01, 2.500000000000000000e-01, 4.200679407119750977e+02
4.760000000000000000e+02, 3.966372973661369628e+01, 7.715326782893249913e+01, 2.500000000000000000e-01, 4.210567517280578613e+02
4.770000000000000000e+02, 5.195220729916286473e+01, 7.716182398678147081e+01, 2.500000000000000000e-01, 4.220353479385375977e+02
4.780000000000000000e+02, 5.648934061494243508e+01, 7.717093586097139735e+01, 2.500000000000000000e-01, 4.230377180576324463e+02
4.790000000000000000e+02, 7.223984881521573698e+01, 7.717890429466839919e+01, 2.500000000000000000e-01, 4.240331797599792480e+02
4.800000000000000000e+02, 4.741710893561614881e+01, 7.718643810066321009e+01, 2.500000000000000000e-01, 4.250235469341278076e+02
4.810000000000000000e+02, 4.803413790340514566e+01, 7.719347729816333015e+01, 2.500000000000000000e-01, 4.260204558372497559e+02
4.820000000000000000e+02, 5.289576988193931584e+01, 7.719755903120486096e+01, 2.500000000000000000e-01, 4.270332617759704590e+02
4.830000000000000000e+02, 5.215904746967733274e+01, 7.720080929116203095e+01, 2.500000000000000000e-01, 4.280169758796691895e+02
4.840000000000000000e+02, 3.754089744884777247e+01, 7.720242359167468749e+01, 2.500000000000000000e-01, 4.289991629123687744e+02
4.850000000000000000e+02, 4.816279875554822354e+01, 7.720304322304382083e+01, 2.500000000000000000e-01, 4.299834408760070801e+02
4.860000000000000000e+02, 4.742833452405839978e+01, 7.720352914018003787e+01, 2.500000000000000000e-01, 4.306463029384613037e+02
4.870000000000000000e+02, 4.094046449601284365e+01, 7.720688482283749465e+01, 2.500000000000000000e-01, 4.314599187374114990e+02
4.880000000000000000e+02, 3.500439980119026728e+01, 7.721246919435928646e+01, 2.500000000000000000e-01, 4.324389677047729492e+02
4.890000000000000000e+02, 4.462960259527204698e+01, 7.721491733652293021e+01, 2.500000000000000000e-01, 4.334491157531738281e+02
4.900000000000000000e+02, 6.400682816629796434e+01, 7.721346726271369221e+01, 2.500000000000000000e-01, 4.344261457920074463e+02
4.910000000000000000e+02, 4.529115202802803708e+01, 7.721306839683809642e+01, 2.500000000000000000e-01, 4.354112520217895508e+02
4.920000000000000000e+02, 4.410799156248565112e+01, 7.721301778848953745e+01, 2.500000000000000000e-01, 4.363804516792297363e+02
4.930000000000000000e+02, 4.563996383151449265e+01, 7.721230769740152766e+01, 2.500000000000000000e-01, 4.373470950126647949e+02
4.940000000000000000e+02, 5.223533095041325680e+01, 7.721194544056184839e+01, 2.500000000000000000e-01, 4.383102178573608398e+02
4.950000000000000000e+02, 5.565254019853782097e+01, 7.720831038980257688e+01, 2.500000000000000000e-01, 4.392847340106964111e+02
4.960000000000000000e+02, 4.429044392890489945e+01, 7.721111943309378489e+01, 2.500000000000000000e-01, 4.402598028182983398e+02
4.970000000000000000e+02, 4.792308091868127917e+01, 7.721099966744256449e+01, 2.500000000000000000e-01, 4.412301256656646729e+02
4.980000000000000000e+02, 4.791996444647090669e+01, 7.720756789113853813e+01, 2.500000000000000000e-01, 4.421996898651123047e+02
4.990000000000000000e+02, 5.765656212742223374e+01, 7.720716588224584598e+01, 2.500000000000000000e-01, 4.431675379276275635e+02
5.000000000000000000e+02, 6.040877366934750370e+01, 7.720784827421769592e+01, 2.500000000000000000e-01, 4.441394319534301758e+02
